text,tox_score,source,has_polite,label
"NEWLINE_TOKENNEWLINE_TOKENNo, this is YOUR last warning. This is my talk page and I'll edit what I please on this page. You clearly haven't a clue what you're doing, A520. Your activities will be reported if you do not refrain from them.",0.4,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKENUsing obscene and abusive signing comments such as ``fuck off`` (as you did on Jan 20)is a clear violation of Wikipedia policy. This could potentially result in your being blocked, or otherwise sanctioned. (That is unless your pal Binksternet sees them first and erases them for you, as he has done to so many of your previous outbursts of obscenity.)NEWLINE_TOKENDon't reply on my page to this post because I do not wish to discuss with you personally. Why? I am not interested to get into personal discussions, if you have questions about my edits please post a comment in the talk page of the specific article (that would be right here) and I will gladly respond.  `",0.5,wiki_attacks,True,pseudo_civil
"`:::``WP:DTTR is an essay.`` I didn't say anything about WP:DTTR. I pointed out what is a practice according to members of the community, something I would not merely dismiss out of hand as you seem to do.NEWLINE_TOKENNEWLINE_TOKEN:::``At what point does an editor here pass your threshold for what constitutes a non-newbie?`` As for Delta/Triangle (sorry, I don't know how to make triangles on my keyboard), I concluded at the time that he was a newbie for the reasons I mentioned above. It was an explanation of my perception at the time, and not some type of value judgment. But if you really want an answer to your question, I'd say an editor is no longer a newbie when they have a reasonable command of how Wikipedia works, such that they do not make false accusations of copyright infringement, make a point of communicating with image uploaders, and familiarize themselves with the right way to communicate with members of the community.NEWLINE_TOKENNEWLINE_TOKEN:::``If you believe images should be retained without there being a rationale for that use present...`` Thank you for making it clear that you either are not reading my messages, or are being deliberately churlish. I didn't say anything about images being retained without a rationale. I already explained clearly above the matter regarding the rationale, and if you're either too illiterate or too lazy to read and comprehend this, then perhaps you should not engage me in discussion.NEWLINE_TOKENNEWLINE_TOKEN:::I made the edit summary that I thought was appropriate, as I'm quite tired of obnoxious deletionists like Triangle who make false accusations and no attempt to communicate with others, as well as persistent liars like yourself who think repeatedly putting words in other people's mouths constitutes ``discussion``. If you don't like my edit summaries, then tough shit.   NEWLINE_TOKENNEWLINE_TOKEN`",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Please do not put false information ==NEWLINE_TOKENNEWLINE_TOKENHow dare you those people who switched alana and mel's names for nathan and tyler's names when i looked a few days ago. Seeing Nathan and Tyler's namea on the eliminated list nearly made me so angry! How could they have done so well and then failed? But then I realised that Alana and Mel were not eliminated as shown in the latest episode. Now I check today and everything is as I thought. Nathan and Tyler were NEVER eliminated! So those ppl who put up false information, please the table of elimination results should not be messed around with.",0.4,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN:: And, sorry, but I am not going to go for a ``oh, I'm so very sorry, Mr. Admin sir, I'm not worthy but please unblock me`` boot licking performance. I have been as polite as can be expected under the circumstances (I have got progreesively less polite, but in the face of having my reasoning ignored). You've made a mistake here, so it is your responsibility to fix it, and WP is the biggest loser if you don't ...   `",0.5,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKENNEWLINE_TOKEN== Some bubble tea for you! ==NEWLINE_TOKENNEWLINE_TOKEN{| style=``background-color: #fdffe7; border: 1px solid #fceb92;``NEWLINE_TOKEN|style=``vertical-align: middle; padding: 5px;`` | NEWLINE_TOKEN|style=``vertical-align: middle; padding: 3px;`` | thanks ass hole   NEWLINE_TOKEN|}`,0.8,wiki_attacks,True,pseudo_civil
"whosoever has mentioned yadavs as shudras is person with limited knowledge and mind filled with shit.....you are mentioning shudras to caste who has had glorious history,do you even know anything bout lord krishna and his ancestor yadu...yadavs are kshatriyas and if u think tht all this is myth thn you shud know that yadavs ruled the india upto 1300 contury before mughal rule...so kindly remove this shudras bullshit ..NEWLINE_TOKENNEWLINE_TOKEN",0.7,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENplease remove this  massacres  bullshit .those idiots working with foreign goverments try to write shit on wikipedia all the time. this massucure bs is nonsense it has nothing to do with greco turkish war .some idiots put that to overshadow the war . there is no need  some sneaky racist propaganda in wikipedia. remove all the racist propaganda please,0.9,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Fuck off please ==NEWLINE_TOKENNEWLINE_TOKENQuote:NEWLINE_TOKENTalk pages are not for general discussion of the topic. They are for discussing ways to improve the article in question. In addition to the pages listed above, and others you have been previously warned for, your additions to Talk:Space (TV channel), Talk:Zoophilia, Talk:Yevgeny Petrosyan, Talk:Klezmer, Talk:Sholem Aleichem, Talk:Oasis HD, Talk:Ossetians, Talk:Shish taouk (Montreal), Talk:Semitic, Talk:Lockdown (TV series) and plenty more have all been reverted. Please consider this your last warning. If you continue to post unhelpful comments to article talk pages, you will be blocked from editing. -   NEWLINE_TOKENNEWLINE_TOKEN   You are making things up as you go along. I have been warned for just ONE of the above. Also, fuck off.   `",1.0,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN:Please stop your crony bullshit. I didn't attack anyone - I just copypasted on his page what he posted here plus added FUCK OFF,1.0,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Sycophants ==NEWLINE_TOKENNEWLINE_TOKEN`` Please do not attack other editors, as you did on User talk:SummerPhD. If you continue, you may be blocked from editing Wikipedia.    ``NEWLINE_TOKENNEWLINE_TOKEN::Please stop your crony bullshit. I didn't attack anyone - I just copypasted on his page what he posted here plus added FUCK OFF`",0.8,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENp.s.NEWLINE_TOKENSummerPHD, Slakr, Σ and others - please die a slow and painful death. After you get an actual life, that is.",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== My addings have been cntinuosly deleted by i don't know who editors and the ingormation posted by them is not complete,untrue,malicious,tendecious,false,eronate,misleading and slanderous with no longer current specifications  ==NEWLINE_TOKENNEWLINE_TOKENI MUST PROTEST BECAUSE I'M BEING THRATEN WITH BANN BECAUSE I MADE RELEVANT AND INDEPENDENT SPECIFICATIONS TO THE CORNELIU VADIM TUDOR ARTICLE AND I HAVE DELETED MALICIOUS AND SLANDEROUS REMARKS BY SUBJECTIVE AND NOT EQUIDISTANT EDITORS I DON'T KNOW WHO AND STIL MY ADDINGS WHERE REMOVED AND STILL THE TENDECIOUSS REMARKS WHERE RESTORED....I ALLERT THAT I WILL LEAVE THIS SITE AND ASK EVERYONE I KNOW TO BOYCOT THIS SITE BECAUSE IS NOT EQUIDISTANT AND GIVES FREE EXPRESSION TO MALICIOUS EDITORS AND ASKS ME TO RESOLVE THIS. AND WHY DO I GET THREATEN WITH BANN WHEN I ADDED CORRECT AND CURRENT INFORMATON AND DELETED UNTRUE AND UNEQUIDISTANT SLANDERS.PLEASE STOP CENZURING ME AND DEAL WITH THE EDITOR WHI KEEPS ADDDING FALSEINFORMATION AND SUNJECTIVE TEXT TO THIS ARTICLE.I PROTEST BECAUSE WHEN I WAS IN MINOR FAULT I WAS IMMEDIATELY CORRECTED AND NOW WHEN I AM IN THE RIGHT POSIITION I'M BEING CENZURED AND THE EDITOR WHO ADDES FALS TEXTS IS BEING FAVORIZED. I AM DISGUSTED WITH THIS ATTITUDE AND DEMAND REAL AND EQUIDISTANT RESOLUTION!!!!!",0.4,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKEN:::do you have a source or atleast any kind of logic to be using vague and confusing wording like political strongman please do not misunderstand i am a supporter of dictator and absolute ruler but i do not support misguided nonsense `,0.5,wiki_attacks,True,pseudo_civil
"Sorry about your Attention deficit hyperactivity disorder, but it explains a lot. Thanks.",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Seb ==NEWLINE_TOKENNEWLINE_TOKENOn your user page, you have different userboxes with phrases such as ``This user is male.`` and ``This user loves hamburgers.``. Please add a new userbox title ``This user sucks cock``.`",0.6,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKENYou did, but not for the better. Not NPOV and barely readable, thanks to poor construction and grammar. As for the ``quite well done`` claim above, well, hardly. Optimism and over statement, here or by the Citizendians, is no substitute for useful content. The battle for that was lost long long ago. CZ is an all-but empty bucket, poncing about the place under a clunkingly poor inexpert page design, with utterly glacial progress,  mired in an undending barrage of high sounding committee babble.`",0.5,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Euthanasia ==NEWLINE_TOKENNEWLINE_TOKENPlease revert your reversion of my edits. I am an experienced editor who has edited under other accounts in the past, and I know what I'm doing. Thank you.   NEWLINE_TOKENNEWLINE_TOKEN: I have already used the Talk page and my deletions actually follow consensus. The Aktion T4 material was added to the page by an editor who is currently the subject of a POV pushing complaint. The Nazis used ``euthanasia`` as a smokescreen to hide what experts agree was murder, plain and simple. I am allows to be bold without you reverting for the only reason that you think i am a newbie. I've told you I am not a newbie, so revert please.   `",0.3,wiki_attacks,True,pseudo_civil
